  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      1.0202E+00      1.0162E+00      1.0005E+00      1.0282E+00      1.0146E+00      8.9354E+01      9.0729E+01      1.0000E+00
      1.0079E+00      1.0060E+00      1.0001E+00      1.0104E+00      1.0059E+00      8.9742E+01      9.0281E+01      1.0000E+00
      1.0029E+00      1.0021E+00      1.0000E+00      1.0037E+00      1.0023E+00      8.9915E+01      9.0091E+01      1.0000E+00
      1.0040E+00      1.0026E+00      1.0000E+00      1.0049E+00      1.0033E+00      8.9945E+01      9.0071E+01      1.0000E+00
      1.0107E+00      1.0073E+00      1.0001E+00      1.0135E+00      1.0090E+00      8.9833E+01      9.0201E+01      1.0000E+00
      1.0287E+00      1.0194E+00      1.0006E+00      1.0356E+00      1.0244E+00      8.9582E+01      9.0468E+01      1.0000E+00
      1.0662E+00      1.0444E+00      1.0030E+00      1.0796E+00      1.0554E+00      8.8892E+01      9.1055E+01      1.0000E+00
      1.1597E+00      1.1557E+00      1.0326E+00      1.2383E+00      1.0538E+00      7.9445E+01      9.9290E+01      1.0000E+00
      6.8402E-01      1.2969E+00      1.3043E+00      1.7376E+00      3.9116E-01      7.0253E+01      1.2658E+02      1.0000E+00
      6.8423E-01      1.2969E+00      1.3043E+00      1.7370E+00      3.9130E-01      7.0244E+01      1.2659E+02      1.0000E+00
      1.1598E+00      1.1556E+00      1.0326E+00      1.2382E+00      1.0538E+00      7.9447E+01      9.9281E+01      1.0000E+00
      1.0662E+00      1.0443E+00      1.0030E+00      1.0796E+00      1.0555E+00      8.8892E+01      9.1054E+01      1.0000E+00
      1.0287E+00      1.0194E+00      1.0006E+00      1.0356E+00      1.0244E+00      8.9582E+01      9.0468E+01      1.0000E+00
      1.0107E+00      1.0073E+00      1.0001E+00      1.0135E+00      1.0090E+00      8.9833E+01      9.0201E+01      1.0000E+00
